Date,mom_21d_NSE,vol_21d_avg,VIX,corr_NSE_IEF_21d
2022-11-14,0.05916723157761232,0.14142098954777657,23.729999542236328,-0.3335440690409253
2022-11-15,0.07825496660489112,0.135934677345012,24.540000915527344,-0.32274237194592104
2022-11-16,0.07038218845728712,0.13654488073676385,24.11000061035156,-0.36037027778942005
2022-11-17,0.07320482253466622,0.13612220352076357,23.93000030517578,-0.3594453672985013
2022-11-18,0.06120621916003231,0.13393751034471246,23.1200008392334,-0.3057857550844482
2022-11-21,0.04579497155050102,0.1364004228651301,22.36000061035156,-0.2883820691355905
2022-11-22,0.04035712444227862,0.135668942083353,21.290000915527344,-0.3014872194527838
2022-11-23,0.040173992789694815,0.13147731765075601,20.350000381469727,-0.3245704354714947
2022-11-28,0.03992336794431642,0.13113120916780527,22.209999084472656,-0.3269878556475625
2022-11-29,0.04219507905175102,0.12878924202752123,21.88999938964844,-0.3270597572252675
2022-11-30,0.04095349036013261,0.13059212682221438,20.57999992370605,-0.25423998746756316
2022-12-01,0.04804101752715042,0.13194062423527705,19.84000015258789,-0.17445085408654512
2022-12-02,0.039027737205557515,0.13103947831930704,19.059999465942383,-0.1704708017556678
2022-12-05,0.026699916304675116,0.1335084459224208,20.75,-0.07929344028546201
2022-12-06,0.016209689199596516,0.13270488768026034,22.170000076293945,-0.09007149679202311
2022-12-07,0.015241178192722115,0.13284129876088563,22.68000030517578,-0.14689541531153755
2022-12-08,0.019538372016386016,0.13259314751741405,22.290000915527344,-0.18109718630153146
2022-12-09,0.009897350479361213,0.12565542288884526,22.82999992370605,-0.08820195839095188
2022-12-12,0.005210681183146814,0.12584032575047358,25.0,-0.062450276826513065
2022-12-13,0.018304595681204017,0.11032904737364208,22.549999237060547,0.19579789973779058
2022-12-14,0.0034352865007494142,0.10215938225797468,21.13999938964844,0.3827745286675024
2022-12-15,-0.008682414090511986,0.11079462196780192,22.82999992370605,0.3058087514618438
2022-12-16,-0.020679661833817788,0.11200635043332012,22.6200008392334,0.30314941144734286
2022-12-19,-0.012763431600957685,0.11485090786109071,22.420000076293945,0.15202424317444982
2022-12-20,-0.011095485507114986,0.11717986430435262,21.479999542236328,0.13603389896860604
2022-12-21,-0.019296750582120187,0.11801704568177511,20.06999969482422,0.11433422302025989
2022-12-22,-0.015146595694302784,0.11881158881804403,21.96999931335449,0.10888800519705719
2022-12-23,-0.037616572593247584,0.12386011482545779,20.8700008392334,0.15586062682046536
2022-12-28,-0.039419894369173085,0.12334233322268172,22.13999938964844,0.13537306655526973
2022-12-29,-0.03834438887602158,0.12320682953423596,21.440000534057617,0.16252321396304953
2022-12-30,-0.04604129665721138,0.12283160902233457,21.670000076293945,0.20334942364549494
2023-01-04,-0.06400219783797909,0.12072288867370688,22.01000022888184,0.028606488430896953
2023-01-05,-0.06970418464610768,0.11549485280838352,22.459999084472656,-0.06056397888795427
2023-01-06,-0.07090040441833317,0.12335589979225915,21.1299991607666,-0.11000471483633713
2023-01-09,-0.057719738044807685,0.12146578493164085,21.96999931335449,-0.02118518160436542
2023-01-10,-0.06498462091067449,0.12268832050045779,20.57999992370605,0.03472897133106152
2023-01-11,-0.06159346529017078,0.12129206135935262,21.09000015258789,0.06387656123667347
